"Year","Month","Month Name","State","City","Store name","Lines","Category","Sales revenue","Quantity sold","Margin"
"2014","1","January","Texas","Dallas","e-Fashion Dallas","Jackets","Boatwear","118.2","1","45.1"
"2014","1","January","Texas","Dallas","e-Fashion Dallas","Jackets","Outdoor","337.1","2","135.7"
"2014","1","January","Texas","Dallas","e-Fashion Dallas","Leather","Jackets","273","2","90.7"
"2014","1","January","Texas","Dallas","e-Fashion Dallas","Leather","Shirts","182.3","1","74.4"
"2014","1","January","Texas","Dallas","e-Fashion Dallas","Overcoats","Dry wear","273","2","70.5"
"2014","1","January","Texas","Dallas","e-Fashion Dallas","Overcoats","Wet wear","271.8","2","92.7"
"2014","1","January","Texas","Dallas","e-Fashion Dallas","Shirt Waist","2 Pocket shirts","2712.1","15","1148.8"
"2014","1","January","Texas","Dallas","e-Fashion Dallas","Shirt Waist","Long sleeve","2006.1","11","992.6"
"2014","1","January","Texas","Dallas","e-Fashion Dallas","Shirt Waist","Short sleeve","3099","19","1609.8"
"2014","1","January","Texas","Dallas","e-Fashion Dallas","Sweaters","Cardigan","2278.3","13","1076"
"2014","1","January","Texas","Dallas","e-Fashion Dallas","Sweaters","Soft fabric","750.8","5","320.8"
"2014","1","January","Texas","Dallas","e-Fashion Dallas","Sweaters","Turtleneck","209.8","1","75.2"
"2014","1","January","Texas","Dallas","e-Fashion Dallas","Sweat-T-Shirts","Sweats","182.3","1","95.5"
"2014","1","January","Texas","Dallas","e-Fashion Dallas","Sweat-T-Shirts","T-Shirts","10560.6","67","4882.8"
"2014","1","January","Texas","Dallas","e-Fashion Dallas","Trousers","Jeans","296","2","82"
"2014","1","January","Texas","Dallas","e-Fashion Dallas","Trousers","Party pants","328.1","2","175.4"
"2014","1","January","Texas","Houston","e-Fashion Houston","Accessories","Belts,bags,wallets","8645.5","64","3453.9"
"2014","1","January","Texas","Houston","e-Fashion Houston","Accessories","Hair accessories","2598.9","13","1116.9"
"2014","1","January","Texas","Houston","e-Fashion Houston","Accessories","Hats,gloves,scarves","4567.2","34","2080.2"
"2014","1","January","Texas","Houston","e-Fashion Houston","Accessories","Jewelry","8528.2","85","1972.2"
"2014","1","January","Texas","Houston","e-Fashion Houston","Accessories","Lounge wear","517.6","5","249.9"
"2014","1","January","Texas","Houston","e-Fashion Houston","City Skirts","Full length","364.6","2","169.8"
"2014","1","January","Texas","Houston","e-Fashion Houston","City Skirts","Mini city","402.1","3","221.7"
"2014","1","January","Texas","Houston","e-Fashion Houston","City Trousers","Bermudas","310.5","2","111.6"
"2014","1","January","Texas","Houston","e-Fashion Houston","City Trousers","Long lounge pants","273","2","107.8"
"2014","1","January","Texas","Houston","e-Fashion Houston","Dresses","Casual dresses","1450.1","8","515.3"
"2014","1","January","Texas","Houston","e-Fashion Houston","Dresses","Evening wear","4165.1","34","1882"
"2014","1","January","Texas","Houston","e-Fashion Houston","Dresses","Sweater dresses","816.2","9","129.9"
"2014","1","January","Texas","Houston","e-Fashion Houston","Jackets","Boatwear","409.5","3","189.9"
"2014","1","January","Texas","Houston","e-Fashion Houston","Jackets","Fancy fabric","364.6","2","179.8"
"2014","1","January","Texas","Houston","e-Fashion Houston","Jackets","Outdoor","592.7","3","296.9"
"2014","1","January","Texas","Houston","e-Fashion Houston","Leather","Shirts","546.9","3","222.6"
"2014","1","January","Texas","Houston","e-Fashion Houston","Overcoats","Dry wear","227.2","2","39.3"
"2014","1","January","Texas","Houston","e-Fashion Houston","Overcoats","Wet wear","209.8","1","99.5"
"2014","1","January","Texas","Houston","e-Fashion Houston","Shirt Waist","2 Pocket shirts","3664","21","1395.4"
"2014","1","January","Texas","Houston","e-Fashion Houston","Shirt Waist","Long sleeve","3910.8","27","1717.8"
"2014","1","January","Texas","Houston","e-Fashion Houston","Shirt Waist","Short sleeve","2983.9","18","1524.4"
"2014","1","January","Texas","Houston","e-Fashion Houston","Sweaters","Cardigan","6416.2","36","3148"
"2014","1","January","Texas","Houston","e-Fashion Houston","Sweaters","Soft fabric","472.7","4","133.5"
"2014","1","January","Texas","Houston","e-Fashion Houston","Sweaters","Turtleneck","747.5","4","255.6"
"2014","1","January","Texas","Houston","e-Fashion Houston","Sweat-T-Shirts","T-Shirts","19181.7","116","9227.3"
"2014","1","January","Texas","Houston","e-Fashion Houston","Trousers","Jeans","418.6","3","99.5"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Accessories","Belts,bags,wallets","8349.5","62","3536"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Accessories","Hair accessories","3421.9","20","1009.5"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Accessories","Hats,gloves,scarves","13858.5","105","6387"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Accessories","Jewelry","10022","101","1612.3"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Accessories","Lounge wear","626.6","6","165.9"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","City Skirts","Full length","856.5","5","382.1"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","City Trousers","Bermudas","648.6","5","151.2"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","City Trousers","Long lounge pants","72.4","1","6.1"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Dresses","Casual dresses","1046.2","8","146.3"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Dresses","Evening wear","6540.6","55","2841.9"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Dresses","Sweater dresses","1269.7","14","198.3"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Jackets","Boatwear","614.2","5","246.4"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Jackets","Fancy fabric","182.3","1","89.9"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Jackets","Outdoor","300.5","2","140.9"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Outerwear","Hats,gloves,scarves","45.3","1","-10.4"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Overcoats","Dry wear","1201.9","8","399.4"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Overcoats","Wet wear","392.1","2","185.4"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Shirt Waist","2 Pocket shirts","2940","16","1217.9"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Shirt Waist","Long sleeve","3357.2","26","1434.6"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Shirt Waist","Short sleeve","5897.1","35","2749.9"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Sweaters","Cardigan","7312.7","51","2705.5"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Sweaters","Soft fabric","590.8","5","171.9"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Sweaters","Turtleneck","309.6","2","41.6"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Sweat-T-Shirts","T-Shirts","13608.3","78","7300.1"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Trousers","Jeans","1549","9","596.4"
"2014","1","January","Texas","Houston","e-Fashion Houston Leighton","Trousers","Party pants","72.4","1","-14.5"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Accessories","Belts,bags,wallets","3000","23","1269"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Accessories","Hair accessories","618.4","5","13.4"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Accessories","Hats,gloves,scarves","23258.8","188","9583.7"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Accessories","Jewelry","9919.4","73","3972.7"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Accessories","Lounge wear","290.1","3","14.8"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","City Skirts","Full length","300.5","2","95.2"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","City Trousers","Long lounge pants","181.4","2","16.9"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Dresses","Evening wear","1690.1","15","675.7"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Dresses","Sweater dresses","805.4","10","43.8"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Jackets","Boatwear","254.7","2","103.6"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Jackets","Fancy fabric","118.2","1","47.9"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Jackets","Outdoor","245.5","2","51.7"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Leather","Shirts","291.3","2","182.6"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Outerwear","Hats,gloves,scarves","1496.2","17","529.9"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Overcoats","Dry wear","172.3","2","-14.5"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Shirt Waist","2 Pocket shirts","236.3","2","-30.4"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Shirt Waist","Long sleeve","1452.9","15","462.1"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Shirt Waist","Short sleeve","1447.4","10","364"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Sweaters","Cardigan","1949.8","12","919.8"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Sweaters","Soft fabric","437","3","175.9"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Sweaters","Turtleneck","944.4","9","3.1"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Sweat-T-Shirts","T-Shirts","31149","217","13471.3"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Trousers","Jeans","118.2","1","10"
"2014","2","February","California","Los Angeles","e-Fashion Los Angeles","Trousers","Party pants","738.7","4","353.6"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Accessories","Belts,bags,wallets","2081.2","18","676.3"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Accessories","Hair accessories","273","2","-10.5"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Accessories","Hats,gloves,scarves","7551.7","59","3199.4"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Accessories","Jewelry","4574.4","40","1455.7"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Accessories","Lounge wear","154.8","1","86.2"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","City Skirts","Full length","136.5","1","28.7"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","City Trousers","Bermudas","248.5","3","-49.4"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Dresses","Casual dresses","118.2","1","4.1"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Dresses","Evening wear","1993.4","18","774.7"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Dresses","Sweater dresses","380.1","5","-0.8"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Jackets","Boatwear","182.3","1","106.4"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Jackets","Outdoor","163.1","2","-28"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Leather","Pants","91.6","1","13.8"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Outerwear","Hats,gloves,scarves","621.2","7","235.2"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Overcoats","Dry wear","36.2","1","-64.4"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Shirt Waist","2 Pocket shirts","2155.4","14","689.6"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Shirt Waist","Long sleeve","1226.7","12","376.6"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Shirt Waist","Short sleeve","2633.9","17","793.5"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Sweaters","Cardigan","2148.9","15","847.4"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Sweaters","Turtleneck","54.1","1","-36.2"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Sweat-T-Shirts","Sweats","118.2","1","32"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Sweat-T-Shirts","T-Shirts","11189.7","74","5126.8"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Trousers","Jeans","590.8","5","51"
"2014","2","February","California","San Francisco","e-Fashion San Francisco","Trousers","Party pants","364.6","2","186"
"2014","2","February","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Belts,bags,wallets","1408.2","13","411.7"
"2014","2","February","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Hair accessories","682.5","5","106.7"
"2014","2","February","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Hats,gloves,scarves","6526.1","51","2745.1"
"2014","2","February","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Jewelry","3866.6","29","1493.3"
"2014","2","February","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Lounge wear","480.7","5","142.6"
"2014","2","February","Colorado","Colorado Springs","e-Fashion Colorado Springs","City Skirts","Mini city","123.7","1","47.2"
"2014","2","February","Colorado","Colorado Springs","e-Fashion Colorado Springs","City Trousers","Bermudas","90.7","1","-8.5"
"2014","2","February","Colorado","Colorado Springs","e-Fashion Colorado Springs","City Trousers","Long lounge pants","63.2","1","-0.1"
"2014","2","February","Colorado","Colorado Springs","e-Fashion Colorado Springs","Dresses","Casual dresses","172.9","2","-10.1"
"2014","2","February","Colorado","Colorado Springs","e-Fashion Colorado Springs","Dresses","Evening wear","982.1","8","438.3"
"2014","2","February","Colorado","Colorado Springs","e-Fashion Colorado Springs","Jackets","Boatwear","328.1","2","176.7"
"2014","2","February","Colorado","Colorado Springs","e-Fashion Colorado Springs","Jackets","Fancy fabric","519.4","3","242.4"
